Timing criticalities have been normalized to be non-negative by relaxing the required times to the maximum arrival time.

Largest timing criticality in design: 1.99902
Smallest timing criticality in design: 0
Total timing criticality in design: 6748.15

Range		0.0e+00 to 4.0e-01	4.0e-01 to 8.0e-01	8.0e-01 to 1.2e+00	1.2e+00 to 1.6e+00	1.6e+00 to 2.0e+00	
Timing criticalities in range		2960			0			2304			336			2000			



Net #	Driver_tnode	 to_node	Timing criticality

			21654		1.113183
			21673		1.106911
			21692		1.100639
			21711		1.128374
			21730		1.163362
			21749		1.116320
			21768		1.185812
			21787		1.173268
			21806		1.172697
			21825		1.147114
			21844		1.100511
			21863		1.093902
			21882		1.148178
			21901		1.145042
			21920		1.153954
			21939		1.100639
			21958		1.110047
			21977		1.110047
			21996		1.056681
			22015		1.066089
			22034		1.151314
			22053		1.110047
			22072		1.087629
			22091		1.138273
			22110		1.163337
			22129		1.125263
			22148		1.106446
			22167		1.122127
			22186		1.112719
			22205		1.119017
			22224		1.157090
			22243		1.166524
			22262		1.144545
			22281		1.122102
			22300		1.135137
			22319		1.109557
			22338		1.132000
			22357		1.113183
			22376		1.198231
			22395		1.138273
			22414		1.128425
			22433		1.125728
			22452		1.132000
			22471		1.135137
			22490		1.125289
			22509		1.091701
			22528		1.094838
			22547		1.076046
			22566		1.219166
			22585		1.169660
			22604		1.225438
			22623		1.101007
			22642		1.106937
			22661		1.194570
			22680		1.093902
			22699		1.178322
			22718		1.101007
			22737		1.159479
			22756		1.150225
			22775		1.138170
			22794		1.122592
			22813		1.157090
			22832		1.134569
			22851		1.200275
			22870		1.184569
			22889		1.190867
			22908		1.091102
			22927		1.201341
			22946		1.210123
			22965		1.160252
			22984		1.188349
			23003		1.137782
			23022		1.182106
			23041		1.153954
			23060		1.128425
			23079		1.169660
			23098		1.113183
			23117		1.125263
			23136		1.075084
			23155		1.078221
			23174		1.219166
			23193		1.106783
			23212		1.184047
			23231		1.153335
			23250		1.190816
			23269		1.212477
			23288		1.066089
			23307		1.078221
			23326		1.093902
			23345		1.135137
			23364		1.038463
			23383		1.075084
			23402		1.100639
			23421		1.119953
			23440		1.150818
			23459		1.144545
			23478		1.147681
			23497		1.153954
			23516		1.113183
			23535		1.094863
			23554		1.047846
			23573		1.071948
			23592		1.138795
			23611		1.063527
			23630		1.087966
			23649		1.091102
			23668		1.097374
			23687		1.097502
			23706		1.078221
			23725		1.106783
			23744		1.206471
			23763		1.203309
			23782		1.202380
			23801		1.158832
			23820		1.178418
			23839		1.157090
			23858		1.173191
			23877		1.147681
			23896		1.132000
			23915		1.150818
			23934		1.128864
			23953		1.178970
			23972		1.147063
			23991		1.079182
			24010		1.057280
			24029		1.213413
			24048		1.232076
			24067		1.128400
			24086		1.138273
			24105		1.203335
			24124		1.112693
			24143		1.228940
			24162		1.153954
			24181		1.199702
			24200		1.191460
			24219		1.156000
			24238		1.112719
			24257		1.128864
			24276		1.119456
			24295		1.116320
			24314		1.103775
			24333		1.091727
			24352		1.141435
			24371		1.087629
			24390		1.147681
			24409		1.135137
			24428		1.159111
			24447		1.150250
			24466		1.153361
			24485		1.150818
			24504		1.085506
			24523		1.091230
			24542		1.118965
			24561		1.081357
			24580		1.153954
			24599		1.181529
			24618		1.183271
			24637		1.134698
			24656		1.091179
			24675		1.137834
			24694		1.162616
			24713		1.165752
			24732		1.162616
			24751		1.097502
			24770		1.134569
			24789		1.168888
			24808		1.122127
			24827		1.147063
			24846		1.197139
			24865		1.069200
			24884		1.185213
			24903		1.222924
			24922		1.132000
			24941		1.160226
			24960		1.087629
			24979		1.176404
			24998		1.093927
			25017		1.179540
			25036		1.185213
			25055		1.087571
			25074		1.166425
			25093		1.166970
			25112		1.085506
			25131		1.068812
			25150		1.071948
			25169		1.116868
			25188		1.116868
			25207		1.116842
			25226		1.109583
			25245		1.147681
			25264		1.234408
			25283		1.075084
			25302		1.192059
			25321		1.044187
			25340		1.212477
			25359		1.172771
			25378		1.219166
			25397		1.131898
			25416		1.054118
			25435		1.047872
			25454		1.100511
			25473		1.194003
			25492		1.059817
			25511		1.041051
			25530		1.116320
			25549		1.078221
			25568		1.091230
			25587		1.128864
			25606		1.056732
			25625		1.119456
			25644		1.097528
			25663		1.091230
			25682		1.182000
			25701		1.237493
			25720		1.172771
			25739		1.179017
			25758		1.153954
			25777		1.032191
			25796		1.032191
			25815		1.072961
			25834		1.072961
			25853		1.062953
			25872		1.147681
			25891		1.150818
			25910		1.054118
			25929		1.056706
			25948		1.050982
			25967		1.176404
			25986		1.185242
			26005		1.150818
			26024		1.097012
			26043		1.090765
			26062		1.094366
			26081		1.141307
			26100		1.094366
			26119		1.109557
			26138		1.084932
			26157		1.090765
			26176		1.093876
			26195		1.151314
			26214		1.169561
			26233		1.169561
			26252		1.172697
			26271		1.113732
			26290		1.157090
			26309		1.069825
			26328		1.088068
			26347		1.046801
			26366		1.081357
			26385		1.090765
			26404		1.079157
			26423		1.082293
			26442		1.051008
			26461		1.035327
			26480		1.057255
			26499		1.029055
			26518		1.040529
			26537		1.162814
			26556		1.183819
			26575		1.035327
			26594		1.159608
			26613		1.153386
			26632		1.163285
			26651		1.106911
			26670		1.200250
			26689		1.175186
			26708		1.088565
			26727		1.112719
			26746		1.112719
			26765		1.193926
			26784		1.156471
			26803		1.175160
			26822		1.143927
			26841		1.106911
			26860		1.160200
			26879		1.182077
			26898		1.153954
			26917		1.161943
			26936		1.180606
			26955		1.228575
			26974		1.112693
			26993		1.203386
			27012		1.125263
			27031		1.131561
			27050		1.162616
			27069		1.197114
			27088		1.203360
			27107		1.200250
			27126		1.197062
			27145		1.103775
			27164		1.200199
			27183		1.175833
    3	    3		27329		1.062404
    4	41843		    4		0.000000
			   23		0.000000
			   42		0.000000
			   61		0.000000
			   80		0.000000
			   99		0.000000
			  118		0.000000
			  137		0.000000
			  156		0.000000
			  175		0.000000
			  194		0.000000
			  213		0.000000
			  232		0.000000
			  251		0.000000
			  270		0.000000
			  289		0.000000
			  308		0.000000
			  327		0.000000
			  346		0.000000
			  365		0.000000
			  384		0.000000
			  403		0.000000
			  422		0.000000
			  441		0.000000
			  460		0.000000
			  479		0.000000
			  498		0.000000
			  517		0.000000
			  536		0.000000
			  555		0.000000
			  574		0.000000
			  593		0.000000
			  612		0.000000
			  631		0.000000
			  650		0.000000
			  669		0.000000
			  688		0.000000
			  707		0.000000
			  726		0.000000
			  745		0.000000
			  764		0.000000
			  783		0.000000
			  802		0.000000
			  821		0.000000
			  840		0.000000
			  859		0.000000
			  878		0.000000
			  897		0.000000
			  916		0.000000
			  935		0.000000
			  954		0.000000
			  973		0.000000
			  992		0.000000
			 1011		0.000000
			 1030		0.000000
			 1049		0.000000
			 1068		0.000000
			 1087		0.000000
			 1106		0.000000
			 1125		0.000000
			 1144		0.000000
			 1163		0.000000
			 1182		0.000000
			 1201		0.000000
			 1220		0.000000
			 1239		0.000000
			 1258		0.000000
			 1277		0.000000
			 1296		0.000000
			 1315		0.000000
			 1334		0.000000
			 1353		0.000000
			 1372		0.000000
			 1391		0.000000
			 1410		0.000000
			 1429		0.000000
			 1448		0.000000
			 1467		0.000000
			 1486		0.000000
			 1505		0.000000
			 9444		0.000000
			 9463		0.000000
			 9482		0.000000
			 9501		0.000000
			 9520		0.000000
			 9539		0.000000
			 9558		0.000000
			 9577		0.000000
			 9596		0.000000
			 9615		0.000000
			 9634		0.000000
			 9653		0.000000
			 9672		0.000000
			 9691		0.000000
			 9710		0.000000
			 9729		0.000000
			 9748		0.000000
			 9767		0.000000
			 9786		0.000000
			 9805		0.000000
			 9824		0.000000
			 9843		0.000000
			 9862		0.000000
			 9881		0.000000
			 9900		0.000000
			 9919		0.000000
			 9938		0.000000
			 9957		0.000000
			 9976		0.000000
			 9995		0.000000
			10014		0.000000
			10033		0.000000
			10052		0.000000
			10071		0.000000
			10090		0.000000
			10109		0.000000
			10128		0.000000
			10147		0.000000
			10166		0.000000
			10185		0.000000
			10204		0.000000
			10223		0.000000
			10242		0.000000
			10261		0.000000
			10280		0.000000
			10299		0.000000
			10318		0.000000
			10337		0.000000
			10356		0.000000
			10375		0.000000
			10394		0.000000
			10413		0.000000
			10432		0.000000
			10451		0.000000
			10470		0.000000
			10489		0.000000
			10508		0.000000
			10527		0.000000
			10546		0.000000
			10565		0.000000
			10584		0.000000
			10603		0.000000
			10622		0.000000
			10641		0.000000
			10660		0.000000
			10679		0.000000
			10698		0.000000
			10717		0.000000
			10736		0.000000
			10755		0.000000
			10774		0.000000
			10793		0.000000
			10812		0.000000
			10831		0.000000
			10850		0.000000
			10869		0.000000
			10888		0.000000
			10907		0.000000
			10926		0.000000
			10945		0.000000
			15044		0.000000
			15063		0.000000
			15082		0.000000
			15101		0.000000
			15120		0.000000
			15139		0.000000
			15158		0.000000
			15177		0.000000
			15196		0.000000
			15215		0.000000
			15234		0.000000
			15253		0.000000
			15272		0.000000
			15291		0.000000
			15310		0.000000
			15329		0.000000
			15348		0.000000
			15367		0.000000
			15386		0.000000
			15405		0.000000
			15424		0.000000
			15443		0.000000
			15462		0.000000
			15481		0.000000
			15500		0.000000
			15519		0.000000
			15538		0.000000
			15557		0.000000
			15576		0.000000
			15595		0.000000
			15614		0.000000
			15633		0.000000
			15652		0.000000
			15671		0.000000
			15690		0.000000
			15709		0.000000
			15728		0.000000
			15747		0.000000
			15766		0.000000
			15785		0.000000
			15804		0.000000
			15823		0.000000
			15842		0.000000
			15861		0.000000
			15880		0.000000
			15899		0.000000
			15918		0.000000
			15937		0.000000
			15956		0.000000
			15975		0.000000
			15994		0.000000
			16013		0.000000
			16032		0.000000
			16051		0.000000
			16070		0.000000
			16089		0.000000
			16108		0.000000
			16127		0.000000
			16146		0.000000
			16165		0.000000
			16184		0.000000
			16203		0.000000
			16222		0.000000
			16241		0.000000
			16260		0.000000
			16279		0.000000
			16298		0.000000
			16317		0.000000
			16336		0.000000
			16355		0.000000
			16374		0.000000
			16393		0.000000
			16412		0.000000
			16431		0.000000
			16450		0.000000
			16469		0.000000
			16488		0.000000
			16507		0.000000
			16526		0.000000
			16545		0.000000
			16564		0.000000
			16583		0.000000
			16602		0.000000
			16621		0.000000
			16640		0.000000
			16659		0.000000
			16678		0.000000
			16697		0.000000
			16716		0.000000
			16735		0.000000
			16754		0.000000
			16773		0.000000
			16792		0.000000
			16811		0.000000
			16830		0.000000
			16849		0.000000
			16868		0.000000
			16887		0.000000
			16906		0.000000
			16925		0.000000
			16944		0.000000
			16963		0.000000
			16982		0.000000
			17001		0.000000
			17020		0.000000
			17039		0.000000
			17058		0.000000
			17077		0.000000
			17096		0.000000
			17115		0.000000
			17134		0.000000
			17153		0.000000
			17172		0.000000
			17191		0.000000
			17210		0.000000
			17229		0.000000
			17248		0.000000
			17267		0.000000
			17286		0.000000
			17305		0.000000
			17324		0.000000
			17343		0.000000
			17362		0.000000
			17381		0.000000
			17400		0.000000
			17419		0.000000
			17438		0.000000
			17457		0.000000
			17476		0.000000
			17495		0.000000
			17514		0.000000
			17533		0.000000
			17552		0.000000
			17571		0.000000
			17590		0.000000
			17609		0.000000
			17628		0.000000
			17647		0.000000
			17666		0.000000
			17685		0.000000
			17704		0.000000
			17723		0.000000
			17742		0.000000
			17761		0.000000
			17780		0.000000
			17799		0.000000
			17818		0.000000
			17837		0.000000
			17856		0.000000
			17875		0.000000
			17894		0.000000
			17913		0.000000
			17932		0.000000
			17951		0.000000
			17970		0.000000
			17989		0.000000
			18008		0.000000
			18027		0.000000
			18046		0.000000
			18065		0.000000
			18084		0.000000
			18103		0.000000
			18122		0.000000
			18141		0.000000
			18160		0.000000
			18179		0.000000
			18198		0.000000
			18217		0.000000
			18236		0.000000
			18255		0.000000
			18274		0.000000
			18293		0.000000
			18312		0.000000
			18331		0.000000
			18350		0.000000
			18369		0.000000
			18388		0.000000
			18407		0.000000
			18426		0.000000
			18445		0.000000
			18464		0.000000
			18483		0.000000
			18502		0.000000
			18521		0.000000
			18540		0.000000
			18559		0.000000
			18578		0.000000
			18597		0.000000
			18616		0.000000
			18635		0.000000
			18654		0.000000
			18673		0.000000
			18692		0.000000
			18711		0.000000
			18730		0.000000
			18749		0.000000
			18768		0.000000
			18787		0.000000
			18806		0.000000
			18825		0.000000
			18844		0.000000
			18863		0.000000
			18882		0.000000
			18901		0.000000
			18920		0.000000
			18939		0.000000
			18958		0.000000
			18977		0.000000
			18996		0.000000
			19015		0.000000
			19034		0.000000
			19053		0.000000
			19072		0.000000
			19091		0.000000
			19110		0.000000
			19129		0.000000
			19148		0.000000
			19167		0.000000
			19186		0.000000
			19205		0.000000
			19224		0.000000
			19243		0.000000
			19262		0.000000
			19281		0.000000
			19300		0.000000
			19319		0.000000
			19338		0.000000
			19357		0.000000
			19376		0.000000
			19395		0.000000
			19414		0.000000
			19433		0.000000
			19452		0.000000
			19471		0.000000
			19490		0.000000
			19509		0.000000
			19528		0.000000
			19547		0.000000
			19566		0.000000
			19585		0.000000
			19604		0.000000
			19623		0.000000
			19642		0.000000
			19661		0.000000
			19680		0.000000
			19699		0.000000
			19718		0.000000
			19737		0.000000
			19756		0.000000
			19775		0.000000
			19794		0.000000
			19813		0.000000
			19832		0.000000
			19851		0.000000
			19870		0.000000
			19889		0.000000
			19908		0.000000
			19927		0.000000
			19946		0.000000
			19965		0.000000
			19984		0.000000
			20003		0.000000
			20022		0.000000
			20041		0.000000
			20060		0.000000
			20079		0.000000
			20098		0.000000
			20117		0.000000
			20136		0.000000
			20155		0.000000
			20174		0.000000
			20193		0.000000
			20212		0.000000
			20231		0.000000
			20250		0.000000
			20269		0.000000
			20288		0.000000
			20307		0.000000
			20326		0.000000
			20345		0.000000
			20364		0.000000
			20383		0.000000
			20402		0.000000
			20421		0.000000
			20440		0.000000
			20459		0.000000
			20478		0.000000
			20497		0.000000
			20516		0.000000
			20535		0.000000
			20554		0.000000
			20573		0.000000
			20592		0.000000
			20611		0.000000
			20630		0.000000
			20649		0.000000
			20668		0.000000
			20687		0.000000
			20706		0.000000
			20725		0.000000
			20744		0.000000
			20763		0.000000
			20782		0.000000
			20801		0.000000
			20820		0.000000
			20839		0.000000
			20858		0.000000
			20877		0.000000
			20896		0.000000
			20915		0.000000
			20934		0.000000
			20953		0.000000
			20972		0.000000
			20991		0.000000
			21010		0.000000
			21029		0.000000
			21048		0.000000
			21067		0.000000
			21086		0.000000
			21105		0.000000
			21124		0.000000
			21143		0.000000
			21162		0.000000
			21181		0.000000
			21200		0.000000
			21219		0.000000
			21238		0.000000
			21257		0.000000
			21276		0.000000
			21295		0.000000
			21314		0.000000
			21333		0.000000
			21352		0.000000
			21371		0.000000
			21390		0.000000
			21409		0.000000
			21428		0.000000
			21447		0.000000
			21466		0.000000
			21485		0.000000
			21504		0.000000
			21523		0.000000
			21542		0.000000
			21561		0.000000
			21580		0.000000
			21599		0.000000
			21618		0.000000
			21637		0.000000
			21656		0.000000
			21675		0.000000
			21694		0.000000
			21713		0.000000
			21732		0.000000
			21751		0.000000
			21770		0.000000
			21789		0.000000
			21808		0.000000
			21827		0.000000
			21846		0.000000
			21865		0.000000
			21884		0.000000
			21903		0.000000
			21922		0.000000
			21941		0.000000
			21960		0.000000
			21979		0.000000
			21998		0.000000
			22017		0.000000
			22036		0.000000
			22055		0.000000
			22074		0.000000
			22093		0.000000
			22112		0.000000
			22131		0.000000
			22150		0.000000
			22169		0.000000
			22188		0.000000
			22207		0.000000
			22226		0.000000
			22245		0.000000
			22264		0.000000
			22283		0.000000
			22302		0.000000
			22321		0.000000
			22340		0.000000
			22359		0.000000
			22378		0.000000
			22397		0.000000
			22416		0.000000
			22435		0.000000
			22454		0.000000
			22473		0.000000
			22492		0.000000
			22511		0.000000
			22530		0.000000
			22549		0.000000
			22568		0.000000
			22587		0.000000
			22606		0.000000
			22625		0.000000
			22644		0.000000
			22663		0.000000
			22682		0.000000
			22701		0.000000
			22720		0.000000
			22739		0.000000
			22758		0.000000
			22777		0.000000
			22796		0.000000
			22815		0.000000
			22834		0.000000
			22853		0.000000
			22872		0.000000
			22891		0.000000
			22910		0.000000
			22929		0.000000
			22948		0.000000
			22967		0.000000
			22986		0.000000
			23005		0.000000
			23024		0.000000
			23043		0.000000
			23062		0.000000
			23081		0.000000
			23100		0.000000
			23119		0.000000
			23138		0.000000
			23157		0.000000
			23176		0.000000
			23195		0.000000
			23214		0.000000
			23233		0.000000
			23252		0.000000
			23271		0.000000
			23290		0.000000
			23309		0.000000
			23328		0.000000
			23347		0.000000
			23366		0.000000
			23385		0.000000
			23404		0.000000
			23423		0.000000
			23442		0.000000
			23461		0.000000
			23480		0.000000
			23499		0.000000
			23518		0.000000
			23537		0.000000
			23556		0.000000
			23575		0.000000
			23594		0.000000
			23613		0.000000
			23632		0.000000
			23651		0.000000
			23670		0.000000
			23689		0.000000
			23708		0.000000
			23727		0.000000
			23746		0.000000
			23765		0.000000
			23784		0.000000
			23803		0.000000
			23822		0.000000
			23841		0.000000
			23860		0.000000
			23879		0.000000
			23898		0.000000
			23917		0.000000
			23936		0.000000
			23955		0.000000
			23974		0.000000
			23993		0.000000
			24012		0.000000
			24031		0.000000
			24050		0.000000
			24069		0.000000
			24088		0.000000
			24107		0.000000
			24126		0.000000
			24145		0.000000
			24164		0.000000
			24183		0.000000
			24202		0.000000
			24221		0.000000
			24240		0.000000
			24259		0.000000
			24278		0.000000
			24297		0.000000
			24316		0.000000
			24335		0.000000
			24354		0.000000
			24373		0.000000
			24392		0.000000
			24411		0.000000
			24430		0.000000
			24449		0.000000
			24468		0.000000
			24487		0.000000
			24506		0.000000
			24525		0.000000
			24544		0.000000
			24563		0.000000
			24582		0.000000
			24601		0.000000
			24620		0.000000
			24639		0.000000
			24658		0.000000
			24677		0.000000
			24696		0.000000
			24715		0.000000
			24734		0.000000
			24753		0.000000
			24772		0.000000
			24791		0.000000
			24810		0.000000
			24829		0.000000
			24848		0.000000
			24867		0.000000
			24886		0.000000
			24905		0.000000
			24924		0.000000
			24943		0.000000
			24962		0.000000
			24981		0.000000
			25000		0.000000
			25019		0.000000
			25038		0.000000
			25057		0.000000
